data size; Heap time [ns];
1000;1363
1000;1214
1000;1204
1000;1127
1000;1134
1000;1131
1000;1270
1000;1305
1000;1159
1000;1146
2000;2479
2000;2535
2000;2731
2000;2473
2000;2528
2000;2505
2000;2489
2000;2479
2000;2477
2000;2470
3000;3876
3000;3872
3000;3872
3000;3885
3000;4011
3000;4070
3000;3960
3000;5243
3000;3985
3000;3896
4000;5887
4000;7479
4000;7616
4000;7481
4000;7582
4000;5411
4000;5392
4000;5448
4000;5614
4000;5585
5000;7233
5000;7286
5000;7400
5000;8245
5000;7828
5000;7254
5000;7056
5000;7498
5000;6985
5000;7166
6000;8684
6000;8483
6000;9420
6000;8622
6000;8455
6000;10022
6000;14717
6000;12119
6000;10883
6000;11696
7000;15950
7000;11531
7000;12877
7000;11624
7000;10345
7000;11082
7000;11566
7000;14459
7000;20795
7000;12609
8000;17857
8000;17726
8000;15361
8000;19192
8000;19941
8000;18016
8000;15584
8000;13803
8000;12536
8000;12361
9000;16900
9000;15687
9000;16715
9000;20872
9000;20712
9000;18354
9000;20488
9000;15532
9000;17794
9000;17991
10000;16334
10000;22163
10000;24857
10000;21743
10000;24069
10000;16322
10000;15783
10000;17277
10000;15695
10000;15383
11000;16922
11000;16785
11000;16950
11000;17107
11000;16575
11000;16433
11000;17367
11000;17172
11000;16993
11000;17187
12000;17993
12000;19584
12000;19023
12000;18679
12000;18412
12000;18680
12000;18959
12000;19316
12000;19267
12000;18592
13000;19779
13000;19871
13000;20080
13000;19753
13000;19601
13000;20976
13000;19939
13000;20472
13000;20179
13000;20127
14000;22507
14000;21931
14000;21639
14000;21629
14000;21093
14000;22030
14000;21625
14000;21662
14000;21761
14000;21872
15000;23623
15000;24042
15000;23797
15000;23494
15000;23056
15000;22801
15000;23261
15000;23334
15000;23814
15000;23272
16000;25104
16000;25141
16000;24781
16000;25208
16000;25075
16000;24976
16000;25000
16000;24568
16000;28021
16000;25138
17000;26764
17000;26340
17000;26616
17000;26552
17000;26799
17000;27072
17000;27156
17000;26821
17000;26059
17000;26313
18000;29489
18000;28757
18000;29052
18000;28988
18000;28940
18000;28740
18000;29740
18000;28201
18000;29681
18000;28994
19000;30325
19000;30321
19000;30624
19000;30510
19000;30742
19000;34179
19000;29892
19000;31430
19000;30345
19000;32596
20000;34672
20000;34201
20000;34043
20000;33453
20000;31623
20000;31826
20000;32794
20000;33145
20000;32423
20000;31795
21000;33697
21000;34460
21000;34114
21000;33106
21000;33813
21000;34098
21000;34241
21000;33742
21000;33456
21000;34816
22000;35961
22000;35764
22000;37697
22000;35711
22000;36428
22000;34843
22000;34796
22000;36361
22000;35255
22000;36270
23000;37403
23000;37636
23000;37747
23000;38788
23000;38412
23000;36571
23000;37390
23000;38351
23000;38384
23000;37422
24000;39340
24000;39276
24000;40688
24000;39420
24000;40599
24000;39558
24000;39022
24000;39444
24000;38618
24000;38522
25000;42125
25000;40958
25000;42265
25000;41966
25000;41436
25000;41381
25000;41439
25000;41694
25000;41609
25000;39928
26000;42024
26000;43660
26000;43489
26000;44792
26000;43194
26000;43662
26000;42976
26000;42696
26000;45151
26000;43351
27000;46111
27000;51661
27000;44631
27000;45726
27000;45293
27000;44961
27000;43831
27000;44848
27000;44700
27000;46145
28000;46374
28000;46321
28000;46340
28000;45813
28000;46240
28000;48987
28000;46878
28000;46364
28000;46441
28000;47864
29000;48873
29000;49114
29000;47928
29000;48993
29000;48510
29000;47861
29000;48496
29000;49259
29000;47328
29000;47553
30000;56704
30000;51385
30000;50950
30000;52510
30000;50347
30000;50187
30000;50729
30000;50175
30000;51654
30000;51144
31000;51263
31000;50673
31000;53728
31000;51603
31000;50454
31000;53208
31000;51528
31000;50849
31000;51929
31000;51996
32000;53690
32000;55010
32000;54255
32000;53811
32000;54023
32000;53503
32000;54709
32000;54036
32000;52705
32000;53604
33000;56063
33000;55635
33000;55828
33000;56352
33000;55184
33000;55453
33000;55748
33000;61236
33000;56272
33000;58531
34000;57445
34000;59158
34000;57949
34000;59041
34000;57958
34000;57613
34000;57253
34000;57790
34000;57056
34000;56914
35000;59817
35000;59888
35000;60622
35000;58654
35000;59410
35000;59947
35000;59585
35000;59541
35000;60047
35000;59603
36000;60619
36000;60549
36000;63286
36000;60847
36000;62561
36000;63524
36000;63887
36000;62176
36000;63121
36000;62241
37000;64535
37000;62507
37000;62055
37000;62779
37000;67361
37000;66006
37000;62827
37000;64824
37000;63097
37000;65692
38000;68276
38000;67693
38000;75620
38000;69092
38000;71587
38000;72170
38000;69643
38000;77533
38000;66636
38000;67145
39000;73595
39000;67179
39000;72874
39000;71216
39000;69513
39000;65643
39000;67828
39000;76660
39000;78832
39000;77461
40000;71333
40000;70297
40000;69153
40000;68947
40000;70905
40000;79123
40000;71102
40000;72500
40000;78885
40000;70860
41000;88415
41000;74558
41000;70125
41000;73370
41000;70580
41000;70850
41000;75835
41000;69820
41000;76109
41000;76339
42000;75943
42000;73239
42000;72026
42000;73670
42000;74349
42000;73599
42000;74051
42000;73261
42000;81074
42000;83707
43000;77831
43000;81869
43000;76716
43000;75719
43000;73653
43000;74430
43000;78146
43000;78763
43000;76738
43000;75407
44000;84194
44000;85566
44000;79469
44000;81462
44000;82636
44000;79583
44000;76089
44000;77732
44000;83686
44000;92018
45000;83219
45000;79619
45000;81454
45000;80787
45000;77957
45000;80209
45000;101763
45000;101507
45000;99927
45000;89040
46000;82331
46000;95555
46000;86947
46000;90808
46000;81472
46000;84513
46000;93663
46000;103166
46000;92370
46000;87750
47000;83752
47000;88813
47000;86748
47000;90089
47000;87483
47000;86082
47000;94703
47000;104434
47000;119260
47000;125919
48000;96963
48000;96029
48000;89841
48000;85209
48000;84497
48000;86019
48000;92927
48000;86499
48000;96608
48000;106498
49000;104263
49000;105829
49000;101361
49000;110167
49000;93768
49000;103006
49000;91114
49000;93852
49000;86122
49000;108541
50000;99235
50000;116842
50000;125957
50000;138822
50000;104853
50000;112967
50000;126755
50000;114879
50000;104965
50000;106347
51000;106729
51000;100887
51000;93313
51000;96784
51000;95885
51000;98439
51000;92186
51000;99254
51000;94771
51000;99130
52000;104018
52000;105494
52000;101006
52000;103035
52000;97432
52000;105181
52000;105957
52000;102822
52000;115120
52000;107560
53000;117003
53000;104436
53000;102123
53000;101711
53000;98745
53000;124544
53000;100230
53000;103673
53000;97863
53000;102086
54000;104424
54000;105887
54000;101323
54000;105815
54000;102547
54000;103314
54000;93796
54000;96734
54000;98425
54000;106026
55000;105582
55000;102610
55000;102220
55000;102517
55000;99480
55000;102735
55000;107528
55000;101830
55000;106394
55000;101164
56000;106298
56000;119220
56000;101222
56000;107048
56000;116677
56000;116241
56000;106813
56000;113960
56000;132238
56000;117310
57000;147420
57000;130867
57000;106827
57000;113217
57000;107113
57000;109342
57000;106574
57000;114233
57000;107099
57000;101512
58000;114186
58000;111797
58000;114601
58000;128231
58000;129755
58000;110379
58000;111976
58000;111181
58000;110064
58000;108645
59000;107273
59000;107664
59000;110393
59000;122274
59000;105060
59000;111733
59000;107075
59000;110628
59000;106373
59000;109907
60000;113130
60000;120772
60000;112044
60000;116727
60000;120184
60000;113697
60000;109055
60000;114932
60000;109345
60000;107226
61000;122022
61000;112313
61000;113589
61000;111288
61000;113099
61000;114141
61000;117646
61000;118122
61000;117606
61000;111901
62000;120559
62000;116877
62000;117518
62000;121329
62000;111970
62000;112318
62000;113480
62000;116378
62000;117256
62000;114457
63000;116547
63000;120143
63000;118769
63000;121016
63000;115449
63000;116423
63000;115677
63000;114399
63000;114103
63000;114930
64000;117209
64000;119317
64000;118512
64000;119092
64000;115749
64000;118906
64000;124177
64000;120800
64000;125096
64000;118379
65000;124044
65000;120750
65000;126330
65000;126108
65000;140107
65000;120886
65000;118813
65000;121472
65000;117851
65000;117152
66000;121489
66000;123466
66000;127473
66000;165978
66000;124270
66000;122252
66000;129950
66000;121166
66000;122495
66000;119873
67000;124307
67000;123417
67000;121372
67000;121750
67000;119430
67000;122747
67000;122114
67000;124543
67000;125621
67000;125030
68000;123928
68000;131468
68000;122692
68000;122033
68000;124784
68000;122628
68000;130431
68000;124494
68000;123369
68000;125125
69000;127894
69000;129065
69000;125058
69000;127797
69000;130965
69000;125709
69000;125886
69000;124524
69000;125235
69000;134046
70000;126872
70000;126609
70000;133353
70000;127538
70000;130273
70000;130777
70000;130260
70000;131632
70000;130001
70000;131379
71000;135448
71000;128980
71000;132688
71000;133328
71000;127971
71000;135903
71000;134456
71000;134105
71000;132239
71000;133761
72000;135427
72000;131049
72000;135237
72000;134768
72000;134061
72000;135364
72000;132751
72000;130904
72000;138140
72000;135516
73000;139023
73000;139657
73000;138071
73000;143067
73000;139393
73000;132644
73000;136843
73000;142462
73000;137338
73000;134234
74000;140954
74000;137855
74000;145086
74000;134441
74000;139367
74000;138937
74000;136958
74000;138434
74000;141449
74000;140193
75000;140542
75000;139742
75000;143917
75000;153935
75000;143066
75000;138460
75000;143847
75000;139258
75000;140599
75000;137536
76000;140169
76000;141387
76000;141155
76000;143100
76000;143479
76000;145860
76000;138205
76000;145098
76000;143567
76000;140005
77000;142912
77000;145075
77000;152460
77000;146528
77000;144485
77000;143430
77000;146988
77000;147961
77000;151550
77000;146334
78000;148255
78000;149280
78000;146679
78000;142322
78000;151160
78000;145012
78000;148584
78000;151687
78000;142603
78000;150837
79000;156312
79000;156736
79000;155268
79000;152915
79000;158675
79000;156322
79000;148886
79000;146130
79000;154376
79000;152074
80000;154142
80000;153321
80000;155418
80000;155934
80000;155073
80000;150693
80000;148284
80000;154296
80000;150584
80000;156738
81000;160821
81000;160633
81000;162978
81000;159427
81000;155986
81000;148492
81000;156639
81000;156365
81000;156585
81000;165005
82000;154061
82000;160686
82000;155991
82000;165218
82000;160989
82000;151891
82000;164011
82000;162483
82000;160567
82000;162525
83000;160796
83000;162099
83000;165652
83000;159181
83000;164090
83000;161530
83000;161261
83000;163769
83000;163945
83000;154684
84000;163923
84000;154221
84000;164440
84000;154611
84000;157431
84000;162297
84000;159970
84000;158036
84000;165562
84000;155414
85000;166234
85000;158210
85000;163954
85000;168789
85000;168494
85000;161032
85000;160822
85000;157577
85000;165859
85000;167915
86000;170471
86000;163212
86000;167021
86000;160519
86000;164640
86000;167520
86000;162609
86000;162906
86000;169956
86000;168173
87000;171307
87000;169346
87000;169661
87000;160068
87000;171814
87000;171423
87000;165845
87000;164150
87000;169964
87000;168177
88000;171547
88000;166607
88000;171887
88000;168420
88000;171129
88000;168032
88000;165454
88000;162299
88000;167983
88000;170331
89000;170462
89000;178032
89000;175252
89000;182190
89000;175812
89000;165101
89000;174977
89000;168615
89000;174786
89000;177697
90000;167574
90000;172085
90000;178918
90000;174911
90000;179304
90000;170051
90000;177295
90000;178275
90000;178673
90000;181258
91000;186924
91000;172146
91000;175096
91000;175476
91000;182295
91000;180185
91000;182905
91000;176913
91000;169686
91000;169594
92000;180666
92000;184276
92000;178440
92000;178653
92000;180729
92000;176118
92000;183856
92000;182324
92000;177236
92000;181249
93000;176313
93000;183085
93000;181037
93000;183594
93000;184685
93000;180206
93000;187891
93000;185851
93000;184450
93000;189206
94000;176103
94000;192070
94000;183290
94000;176763
94000;180109
94000;184408
94000;185766
94000;189012
94000;194804
94000;184628
95000;204228
95000;189252
95000;195590
95000;191819
95000;197485
95000;183926
95000;190534
95000;187089
95000;191832
95000;181567
96000;195118
96000;197066
96000;189851
96000;194389
96000;194107
96000;187871
96000;196985
96000;201448
96000;192183
96000;193297
97000;194655
97000;194367
97000;181302
97000;185402
97000;184656
97000;185632
97000;193521
97000;196500
97000;187316
97000;180622
98000;187604
98000;199476
98000;194013
98000;186194
98000;203596
98000;201486
98000;191969
98000;190708
98000;184853
98000;197694
99000;199468
99000;199875
99000;193169
99000;187919
99000;201294
99000;200860
99000;186940
99000;200904
99000;210863
99000;206103
100000;201923
100000;206894
100000;201819
100000;197015
100000;199483
100000;190294
100000;196494
100000;222990
100000;196635
100000;201949
101000;212091
101000;207637
101000;208455
101000;202751
101000;204465
101000;195606
101000;203463
101000;189278
101000;202872
101000;209372
102000;205870
102000;206999
102000;208301
102000;194304
102000;204690
102000;205530
102000;206384
102000;210413
102000;203260
102000;207334
103000;209471
103000;212800
103000;207729
103000;201725
103000;207137
103000;213369
103000;198169
103000;217035
103000;210071
103000;208756
104000;200075
104000;208100
104000;210509
104000;209517
104000;208493
104000;213080
104000;215099
104000;213171
104000;200461
104000;210748
105000;211413
105000;210596
105000;202091
105000;212008
105000;211400
105000;213963
105000;204959
105000;211211
105000;214773
105000;210852
106000;214800
106000;202141
106000;206546
106000;213918
106000;216158
106000;216481
106000;205870
106000;210352
106000;212889
106000;219634
107000;219381
107000;212913
107000;217696
107000;218250
107000;204679
107000;217050
107000;214759
107000;213447
107000;243193
107000;212743
108000;216223
108000;223180
108000;216032
108000;220741
108000;215215
108000;227950
108000;215461
108000;212809
108000;220864
108000;220787
109000;211676
109000;221975
109000;217006
109000;222849
109000;224792
109000;226424
109000;223691
109000;226182
109000;223412
109000;222470
110000;227623
110000;227118
110000;229483
110000;225022
110000;225253
110000;219253
110000;229156
110000;214239
110000;231727
110000;223835
111000;234529
111000;230769
111000;210577
111000;227133
111000;220208
111000;226850
111000;229396
111000;227820
111000;210232
111000;213433
112000;221613
112000;234247
112000;233692
112000;228747
112000;219431
112000;228103
112000;233699
112000;230776
112000;217108
112000;230419
113000;237585
113000;235264
113000;227821
113000;231560
113000;227542
113000;215861
113000;233526
113000;224624
113000;228458
113000;232805
114000;233036
114000;229424
114000;227768
114000;232167
114000;229177
114000;231918
114000;238223
114000;219122
114000;229144
114000;235057
115000;227888
115000;239319
115000;237563
115000;237371
115000;230341
115000;229972
115000;233824
115000;238047
115000;239588
115000;236530
116000;235248
116000;236515
116000;227390
116000;242595
116000;239832
116000;234085
116000;223148
116000;229435
116000;240390
116000;243674
117000;241103
117000;231477
117000;244409
117000;231330
117000;240358
117000;243837
117000;233755
117000;229347
117000;243792
117000;234250
118000;240871
118000;243312
118000;234892
118000;239951
118000;228871
118000;245472
118000;243635
118000;232399
118000;245908
118000;237061
119000;243990
119000;250176
119000;242220
119000;234759
119000;245041
119000;236476
119000;244389
119000;244221
119000;246862
119000;242945
120000;250130
120000;243344
120000;252649
120000;249999
120000;228733
120000;233553
120000;248348
120000;230126
120000;247450
120000;247164
121000;251016
121000;252347
121000;243505
121000;247508
121000;234415
121000;248360
121000;249162
121000;253969
121000;259674
121000;252674
122000;256767
122000;256684
122000;254155
122000;247093
122000;242871
122000;251256
122000;243760
122000;248040
122000;234414
122000;243160
123000;256916
123000;245700
123000;257620
123000;254154
123000;262485
123000;252653
123000;255459
123000;239240
123000;249419
123000;246730
124000;255952
124000;240969
124000;258774
124000;261484
124000;248985
124000;254112
124000;252858
124000;261649
124000;253845
124000;259045
125000;265031
125000;261463
125000;266531
125000;249975
125000;242988
125000;260517
125000;251185
125000;242587
125000;261618
125000;255718
126000;260228
126000;261562
126000;251026
126000;264032
126000;251063
126000;252863
126000;262250
126000;249886
126000;247640
126000;261743
127000;268298
127000;262438
127000;266690
127000;261749
127000;260485
127000;261953
127000;262030
127000;266959
127000;261040
127000;260403
128000;263452
128000;249879
128000;265756
128000;260939
128000;269711
128000;269385
128000;251235
128000;257139
128000;270372
128000;258460
129000;268396
129000;266521
129000;258135
129000;271387
129000;271182
129000;273274
129000;267729
129000;267912
129000;267894
129000;274574
130000;254224
130000;267695
130000;268494
130000;262867
130000;252181
130000;260536
130000;254327
130000;260654
130000;270634
130000;271851
131000;252862
131000;274109
131000;266627
131000;273378
131000;265478
131000;272202
131000;272137
131000;265494
131000;271751
131000;272489
132000;276013
132000;278495
132000;271753
132000;282330
132000;269823
132000;275599
132000;267011
132000;276775
132000;277382
132000;273536
133000;263561
133000;277878
133000;278235
133000;277792
133000;272375
133000;260472
133000;281438
133000;273388
133000;310096
133000;280812
134000;299537
134000;299341
134000;306646
134000;276991
134000;261785
134000;268675
134000;280843
134000;264413
134000;287925
134000;279516
135000;278269
135000;278487
135000;279347
135000;281131
135000;283716
135000;284104
135000;285167
135000;282144
135000;268778
135000;266943
136000;285680
136000;286062
136000;270361
136000;286427
136000;286227
136000;287203
136000;284500
136000;287919
136000;267550
136000;266102
137000;273521
137000;290367
137000;277843
137000;290938
137000;269231
137000;274502
137000;280251
137000;288784
137000;280330
137000;288212
138000;282009
138000;292823
138000;302530
138000;272628
138000;289328
138000;280796
138000;289803
138000;288450
138000;281333
138000;292356
139000;277636
139000;281804
139000;289172
139000;271271
139000;276811
139000;296546
139000;288583
139000;282027
139000;279335
139000;297084
140000;295629
140000;294468
140000;286541
140000;272891
140000;282019
140000;295037
140000;288052
140000;281070
140000;296037
140000;295446
141000;292395
141000;278430
141000;281370
141000;280940
141000;311419
141000;294805
141000;300509
141000;294581
141000;297976
141000;297788
142000;285114
142000;282808
142000;304442
142000;281552
142000;293694
142000;301345
142000;303629
142000;291125
142000;300716
142000;278424
143000;285162
143000;299839
143000;303080
143000;300730
143000;304380
143000;295366
143000;296555
143000;291550
143000;299161
143000;293775
144000;303812
144000;310070
144000;300324
144000;288053
144000;314679
144000;300991
144000;287141
144000;295852
144000;299854
144000;309815
145000;307034
145000;290992
145000;295869
145000;309322
145000;292665
145000;305995
145000;293571
145000;307317
145000;305488
145000;307139
146000;305196
146000;308591
146000;297278
146000;303140
146000;308909
146000;306176
146000;313712
146000;310254
146000;301199
146000;307958
147000;309052
147000;295912
147000;315519
147000;304688
147000;305603
147000;298894
147000;310206
147000;313067
147000;301350
147000;299379
148000;308486
148000;312507
148000;315058
148000;321349
148000;316032
148000;311632
148000;313148
148000;293501
148000;315537
148000;315178
149000;310845
149000;323946
149000;312120
149000;319531
149000;311620
149000;319368
149000;319201
149000;298907
149000;318054
149000;315541
150000;319170
150000;353080
150000;317133
150000;305106
150000;315905
150000;298015
150000;324702
150000;304719
150000;316188
150000;321258
151000;320373
151000;316559
151000;300120
151000;311454
151000;310135
151000;319909
151000;316203
151000;319616
151000;319687
151000;315720
152000;315198
152000;306009
152000;321720
152000;317187
152000;305803
152000;329853
152000;322992
152000;321805
152000;316392
152000;328599
153000;318972
153000;316647
153000;312747
153000;335211
153000;307109
153000;304096
153000;320129
153000;316095
153000;324910
153000;321723
154000;327503
154000;320867
154000;333397
154000;320277
154000;326510
154000;327673
154000;310759
154000;318031
154000;331729
154000;332884
155000;326791
155000;320639
155000;321273
155000;333742
155000;308265
155000;318274
155000;306602
155000;306214
155000;325374
155000;311191
156000;323043
156000;324059
156000;317162
156000;339083
156000;330919
156000;335888
156000;333627
156000;310091
156000;332028
156000;320310
157000;327120
157000;332338
157000;318882
157000;369112
157000;367281
157000;318771
157000;321134
157000;318251
157000;333653
157000;332398
158000;348098
158000;326385
158000;339283
158000;329071
158000;345477
158000;317564
158000;341573
158000;336584
158000;336694
158000;366071
159000;346799
159000;327128
159000;341905
159000;327635
159000;339542
159000;325442
159000;342683
159000;388248
159000;388159
159000;368996
160000;349206
160000;318766
160000;350707
160000;339348
160000;343150
160000;320551
160000;328119
160000;331993
160000;335537
160000;353945
161000;344220
161000;337632
161000;351761
161000;350338
161000;341401
161000;343391
161000;321375
161000;342821
161000;341927
161000;328249
162000;342584
162000;326157
162000;323436
162000;346910
162000;350292
162000;330091
162000;329932
162000;351363
162000;345507
162000;342160
163000;352781
163000;333237
163000;357872
163000;355315
163000;347109
163000;339632
163000;354611
163000;338378
163000;346798
163000;348925
164000;353653
164000;357068
164000;355942
164000;344611
164000;340469
164000;358959
164000;346928
164000;323808
164000;356699
164000;331580
165000;361219
165000;349746
165000;353796
165000;353954
165000;366287
165000;344106
165000;376010
165000;361068
165000;355188
165000;340711
166000;361835
166000;349761
166000;354988
166000;335722
166000;340406
166000;351672
166000;347385
166000;358551
166000;349245
166000;344422
167000;340763
167000;341145
167000;345471
167000;380372
167000;366967
167000;344405
167000;332872
167000;363356
167000;368606
167000;367692
168000;367412
168000;347993
168000;358286
168000;346086
168000;355316
168000;360940
168000;340308
168000;364119
168000;367918
168000;350318
169000;353252
169000;358186
169000;344990
169000;345893
169000;360322
169000;366785
169000;378343
169000;347779
169000;356466
169000;368437
170000;367256
170000;358063
170000;374546
170000;360291
170000;354819
170000;369360
170000;358239
170000;368338
170000;340709
170000;371450
171000;369398
171000;374599
171000;340834
171000;361491
171000;361568
171000;344402
171000;373910
171000;376818
171000;374906
171000;359874
172000;367182
172000;368104
172000;359680
172000;365646
172000;370359
172000;366646
172000;344675
172000;350971
172000;372711
172000;374360
173000;366479
173000;374384
173000;374118
173000;361044
173000;379490
173000;358190
173000;384479
173000;378141
173000;378829
173000;348565
174000;381326
174000;405064
174000;371789
174000;377324
174000;382763
174000;371513
174000;366900
174000;378972
174000;365454
174000;375278
175000;381862
175000;383566
175000;363339
175000;385616
175000;359061
175000;357429
175000;360128
175000;349965
175000;384812
175000;353084
176000;381755
176000;381655
176000;385769
176000;357014
176000;383486
176000;383069
176000;384258
176000;388469
176000;375474
176000;373587
177000;390966
177000;381705
177000;388758
177000;389494
177000;384407
177000;369497
177000;385396
177000;364883
177000;372316
177000;371977
178000;369047
178000;388565
178000;389619
178000;388550
178000;355647
178000;375968
178000;379327
178000;386914
178000;362429
178000;372967
179000;388106
179000;390125
179000;387872
179000;362502
179000;392623
179000;369081
179000;390025
179000;373251
179000;376738
179000;385432
180000;378225
180000;400823
180000;377472
180000;367270
180000;397178
180000;397806
180000;381508
180000;369863
180000;404702
180000;391543
181000;408491
181000;404223
181000;379759
181000;395637
181000;367957
181000;385235
181000;398528
181000;401052
181000;394963
181000;377117
182000;387301
182000;405471
182000;401938
182000;387215
182000;401689
182000;397881
182000;396339
182000;405579
182000;384612
182000;383929
183000;386865
183000;402306
183000;382210
183000;388945
183000;375245
183000;377923
183000;399174
183000;384795
183000;393129
183000;407822
184000;401115
184000;411313
184000;372649
184000;406980
184000;378340
184000;393034
184000;392929
184000;390094
184000;403901
184000;387019
185000;383073
185000;406062
185000;388307
185000;393520
185000;393771
185000;389915
185000;406553
185000;412041
185000;408456
185000;406563
186000;386686
186000;411934
186000;410488
186000;378239
186000;415701
186000;397190
186000;387340
186000;408110
186000;394968
186000;398435
187000;382998
187000;410926
187000;411904
187000;415626
187000;400108
187000;398093
187000;405762
187000;389809
187000;390892
187000;390471
188000;401991
188000;416502
188000;381570
188000;402148
188000;385053
188000;402726
188000;412003
188000;413995
188000;389155
188000;415803
189000;400158
189000;409296
189000;413254
189000;400634
189000;394192
189000;382077
189000;417587
189000;421604
189000;411892
189000;398123
190000;412601
190000;420578
190000;411562
190000;413330
190000;402463
190000;421836
190000;395390
190000;401081
190000;409401
190000;415924
191000;418824
191000;428252
191000;412499
191000;426488
191000;421109
191000;432736
191000;415462
191000;413742
191000;413963
191000;426602
192000;421610
192000;430114
192000;423670
192000;426090
192000;426943
192000;412404
192000;417567
192000;424297
